rok,dziedzina,poczta,wojewodztwo,Longitude,Latitude
2002,muzyka,Tymbark,małopolskie,20.317,49.737
2002,biologia,Warszawa,mazowieckie,21.146,52.238
2002,muzyka,Kraków,małopolskie,19.943,50.062
2002,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2002,chemia,Mielec,podkarpackie,21.424,50.287
2002,biologia,Limanowa,małopolskie,20.422,49.706
2002,matematyka,Warszawa,mazowieckie,20.952,52.273
2002,astronomia,Piotrków Trybunalski,łódzkie,19.703,51.405
2002,chemia,Oświęcim,małopolskie,19.210,50.034
2002,matematyka,Bolków,dolnośląskie,16.045,50.934
2002,muzyka,Izabelin,mazowieckie,20.823,52.283
2002,fizyka,Toruń,kujawsko-pomorskie,18.598,53.014
2002,chemia,Częstochowa,śląskie,19.120,50.812
2002,matematyka,Wrocław,dolnośląskie,17.101,51.109
2002,informatyka,Warszawa,mazowieckie,21.180,52.190
2002,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2002,muzyka,Wrocław,dolnośląskie,17.101,51.109
2002,historia,Tarnów,małopolskie,20.986,50.012
2002,geografia,Zaklików,podkarpackie,22.104,50.771
2002,biologia,Łódź,łódzkie,19.452,51.801
2002,humanistyka,Warszawa,mazowieckie,21.058,52.227
2002,matematyka,Katowice,śląskie,19.023,50.276
2002,plastyka,Kraków,małopolskie,19.883,50.074
2002,matematyka,Kielce,świętokrzyskie,20.639,50.842
2002,matematyka,Zielona Góra,lubuskie,15.522,51.943
2002,chemia,Pustków Osiedle,podkarpackie,21.535,50.117
2002,muzyka,Kraków,małopolskie,19.943,50.062
2002,muzyka,Siedlce,mazowieckie,22.305,52.156
2002,technika,Szczecin,zachodniopomorskie,14.667,53.377
2002,matematyka,Mrągowo,warmińsko-mazurskie,21.305,53.864
2002,chemia,Szadek,łódzkie,18.971,51.694
2002,historia,Stara Kamienica,dolnośląskie,15.551,50.906
2002,humanistyka,Warszawa,mazowieckie,20.952,52.273
2002,humanistyka,Bolesławiec,dolnośląskie,15.566,51.266
2002,matematyka,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2002,humanistyka,Zambrów,podlaskie,22.241,52.985
2002,plastyka,Ligota,śląskie,18.957,49.880
2002,informatyka,Wolbrom,małopolskie,19.743,50.391
2002,muzyka,Jelenia Góra,dolnośląskie,15.719,50.904
2002,matematyka,Gliwice,śląskie,18.671,50.294
2002,plastyka,Rumia,pomorskie,18.388,54.571
2002,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
2002,matematyka,Węgierska Górka,śląskie,19.133,49.596
2002,plastyka,Wrocław,dolnośląskie,17.029,51.103
2002,filozofia,Szczecin,zachodniopomorskie,14.590,53.469
2002,matematyka,Wrocław,dolnośląskie,17.002,51.085
2002,biologia,Radom,mazowieckie,21.147,51.403
2002,matematyka,Warszawa,mazowieckie,21.058,52.227
2002,fizyka,Tarnobrzeg,podkarpackie,21.679,50.573
2002,fizyka,Warszawa,mazowieckie,21.058,52.227
2002,matematyka,Kielce,świętokrzyskie,20.639,50.842
2002,muzyka,Trzcinica,podkarpackie,21.416,49.743
2002,biologia,Gdańsk,pomorskie,18.611,54.387
2002,historia,Potok Górny,lubelskie,22.521,50.393
2002,geografia,Tychy,śląskie,19.020,50.122
2002,matematyka,Żywiec,śląskie,19.182,49.691
2002,humanistyka,Gdańsk,pomorskie,18.611,54.387
2002,informatyka,Łódź,łódzkie,19.456,51.759
2002,informatyka,Włoszakowice,wielkopolskie,16.356,51.957
2002,matematyka,Nowy Sącz,małopolskie,20.715,49.617
2002,informatyka,Gdańsk,pomorskie,18.611,54.387
2002,astronomia,Krosno,podkarpackie,21.766,49.682
2002,historia,Suwałki,podlaskie,22.931,54.112
2002,matematyka,Wrocław,dolnośląskie,17.101,51.109
2002,muzyka,Wysoka,wielkopolskie,17.084,53.181
2002,chemia,Tarnobrzeg,podkarpackie,21.679,50.573
2002,muzyka,Mszana Dolna,małopolskie,20.074,49.680
2002,nauki społeczne,Wrocław,dolnośląskie,17.002,51.085
2002,historia,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2002,humanistyka,Brzeźnica,małopolskie,19.632,49.950
2002,fizyka,Suwałki,podlaskie,22.931,54.112
2002,historia,Kalisz,wielkopolskie,18.085,51.767
2002,matematyka,Jedlińsk,mazowieckie,21.142,51.527
2002,plastyka,Piątek,łódzkie,19.492,52.045
2002,matematyka,Gdynia,pomorskie,18.509,54.526
2002,biologia,Warszawa,mazowieckie,21.180,52.190
2002,humanistyka,Łambinowice,opolskie,17.539,50.552
2002,humanistyka,Krosno,podkarpackie,21.766,49.682
2002,matematyka,Warszawa,mazowieckie,21.180,52.190
2002,humanistyka,Łódź,łódzkie,19.456,51.759
2002,chemia,Łódź,łódzkie,19.456,51.759
2002,humanistyka,Zabrze,śląskie,18.786,50.325
2002,plastyka,Zabrze,śląskie,18.786,50.325
2002,plastyka,Łódź,łódzkie,19.456,51.759
2002,informatyka,Zabierzów,małopolskie,19.811,50.124
2002,informatyka,Koszalin,zachodniopomorskie,16.226,54.187
2002,historia,Lublin,lubelskie,22.543,51.261
2002,plastyka,Poznań,wielkopolskie,16.899,52.413
2002,informatyka,Piotrków Trybunalski,łódzkie,19.703,51.405
2002,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2002,historia,Nowy Sącz,małopolskie,20.715,49.617
2002,matematyka,Lipsko,mazowieckie,21.642,51.124
2002,muzyka,Wrocław,dolnośląskie,17.101,51.109
2002,biologia,Baczyna,lubuskie,15.094,52.762
2002,historia,Tarczyn Kopana,mazowieckie,20.823,51.973
2002,informatyka,Szczecin,zachodniopomorskie,14.590,53.469
2002,matematyka,Żary,lubuskie,15.137,51.642
2002,humanistyka,Ruda Śląska,śląskie,18.856,50.256
2002,geografia,Kielce,świętokrzyskie,20.639,50.842
2002,biologia,Łódź,łódzkie,19.452,51.801
2002,biologia,Dobroń,łódzkie,19.247,51.637
2002,geografia,Białystok,podlaskie,23.144,53.112
2002,fizyka,Szczecin,zachodniopomorskie,14.590,53.469
2002,muzyka,Żagań,lubuskie,15.325,51.618
2002,historia,Gniew,pomorskie,18.796,53.854
2002,biologia,Chełm,lubelskie,23.471,51.143
2002,astronomia,Brójce Lub.,lubelskie,22.573,51.247
2002,biologia,Szczecin,zachodniopomorskie,14.590,53.469
2002,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2002,fizyka,Kraków,małopolskie,19.943,50.062
2002,biologia,Jaworzno,,19.350,50.172
2002,plastyka,Siemianowice Śląskie,śląskie,19.030,50.326
2002,informatyka,Wolbrom,małopolskie,19.743,50.391
2002,matematyka,Warszawa,mazowieckie,20.952,52.273
2002,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2002,historia,Koszalin,zachodniopomorskie,16.226,54.187
2002,matematyka,Wrocław,dolnośląskie,17.029,51.103
2002,matematyka,Międzyrzecz,lubuskie,15.554,52.471
2002,matematyka,Lubicz Górny,kujawsko-pomorskie,18.771,53.026
2002,fizyka,Legnica,dolnośląskie,16.155,51.207
2002,matematyka,Opole,opolskie,17.977,50.673
2002,chemia,Szczecin,zachodniopomorskie,14.667,53.377
2002,chemia,Opole,opolskie,17.977,50.673
2002,informatyka,Warszawa,mazowieckie,21.003,52.238
2002,matematyka,Wrocław,dolnośląskie,17.002,51.085
2002,plastyka,Otrębusy,mazowieckie,20.765,52.135
2002,matematyka,Bolków,dolnośląskie,16.045,50.934
2002,chemia,Radom,mazowieckie,21.147,51.403
2002,muzyka,Wrocław,dolnośląskie,17.029,51.103
2002,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2002,matematyka,Warszawa,mazowieckie,21.180,52.190
2002,historia,Częstochowa,śląskie,19.120,50.812
2002,humanistyka,Warszawa,mazowieckie,21.146,52.238
2002,matematyka,Pionki,mazowieckie,21.450,51.476
2002,biologia,Straszewo,kujawsko-pomorskie,18.652,52.798
2002,humanistyka,Wrocław,dolnośląskie,17.002,51.085
2002,informatyka,Kraków,małopolskie,19.943,50.062
2002,matematyka,Kraków,małopolskie,19.883,50.074
2002,chemia,Chełm,lubelskie,23.471,51.143
2002,chemia,Szczecin-Mierzyn,zachodniopomorskie,14.454,53.431
2002,geografia,Kołbaskowo,zachodniopomorskie,14.450,53.349
2002,informatyka,Nowy Sącz,małopolskie,20.715,49.617
2002,biologia,Częstochowa,śląskie,19.120,50.812
2002,chemia,Szczecin,zachodniopomorskie,14.667,53.377
2002,plastyka,Kraków,małopolskie,19.883,50.074
2002,muzyka,Dąbrowa Górnicza,śląskie,19.195,50.322
2002,informatyka,Katowice,śląskie,19.023,50.276
2002,matematyka,Kraków,małopolskie,19.943,50.062
2002,chemia,Rakoniewice,wielkopolskie,16.275,52.143
2002,matematyka,Gdynia,pomorskie,18.509,54.526
2002,humanistyka,Jawor,dolnośląskie,16.186,51.055
2002,biologia,Wrocław,dolnośląskie,16.917,51.124
2002,chemia,Legnica,dolnośląskie,16.155,51.207
2002,humanistyka,Piastów,mazowieckie,20.840,52.185
2002,muzyka,Gdańsk,pomorskie,18.611,54.387
2002,filozofia,Lubaczów,podkarpackie,23.139,50.156
2002,matematyka,Warszawa,mazowieckie,21.180,52.190
2002,matematyka,Lipno,kujawsko-pomorskie,19.159,52.809
2002,plastyka,Włocławek,kujawsko-pomorskie,19.068,52.648
2002,biologia,Wrocław,dolnośląskie,16.917,51.124
2002,matematyka,Wrocław,dolnośląskie,17.002,51.085
2002,fizyka,Chorzów,śląskie,18.955,50.297
2002,astronomia,Katowice,śląskie,19.023,50.276
2002,muzyka,Kędzierzyn-Koźle,,18.238,50.355
2002,muzyka,Limanowa,małopolskie,20.422,49.706
2002,humanistyka,Kamień,małopolskie,19.596,50.003
2002,matematyka,Kraków,małopolskie,19.883,50.074
2002,muzyka,Gdynia,pomorskie,18.509,54.526
2002,chemia,Bobrowice,lubuskie,15.116,51.920
2002,informatyka,Kraków,małopolskie,19.943,50.062
2002,matematyka,Kraków,małopolskie,19.943,50.062
2002,matematyka,Poznań,wielkopolskie,16.925,52.433
2002,muzyka,NJ-07016 Cranford,,0.000,0.000
2002,muzyka,Lubin,dolnośląskie,16.194,51.404
2002,geografia,Krosno,podkarpackie,21.766,49.682
2002,muzyka,Poznań,wielkopolskie,16.899,52.413
2002,geografia,Sandomierz,świętokrzyskie,21.750,50.682
2002,fizyka,Mikołów,śląskie,18.904,50.179
2002,fizyka,Poznań,wielkopolskie,16.925,52.433
2002,fizyka,Chełmża,kujawsko-pomorskie,18.680,53.200
2002,matematyka,Potok Górny,lubelskie,22.521,50.393
2002,matematyka,Laszki,podkarpackie,22.884,50.009
2002,muzyka,Przemyśl,podkarpackie,22.768,49.784
2002,informatyka,Rzeszów,podkarpackie,22.058,50.032
2002,matematyka,Wolbrom,małopolskie,19.743,50.391
2002,matematyka,Warszawa,mazowieckie,20.952,52.273
2002,humanistyka,Gorlice,małopolskie,21.164,49.666
2003,matematyka,Wrocław,dolnośląskie,17.029,51.103
2003,nauki społeczne,Warszawa,mazowieckie,21.180,52.190
2003,chemia,Szczecin,zachodniopomorskie,14.590,53.469
2003,geografia,Kluczbork,opolskie,18.218,50.972
2003,filozofia,Szczecin,zachodniopomorskie,14.590,53.469
2003,biologia,Radom,mazowieckie,21.147,51.403
2003,matematyka,Kluczbork,opolskie,18.218,50.972
2003,muzyka,Wodzisław Śląski,śląskie,18.472,50.003
2003,informatyka,Tomaszów Mazowiecki,łódzkie,20.009,51.531
2003,matematyka,Węgierska Górka,śląskie,19.133,49.596
2003,matematyka,Trzebinia,małopolskie,19.469,50.158
2003,matematyka,Limanowa,małopolskie,20.422,49.706
2003,muzyka,Wrocław,dolnośląskie,17.029,51.103
2003,astronomia,Brójce Lub.,lubelskie,22.573,51.247
2003,informatyka,Katowice,śląskie,19.023,50.276
2003,muzyka,Izabelin,mazowieckie,20.823,52.283
2003,informatyka,Tomaszów Maz.,łódzkie,20.009,51.531
2003,fizyka,Toruń,kujawsko-pomorskie,18.598,53.014
2003,matematyka,Katowice,śląskie,19.023,50.276
2003,astronomia,Piotrków Trybunalski,łódzkie,19.703,51.405
2003,humanistyka,Ostrołęka,mazowieckie,21.559,53.088
2003,historia,Potok Górny,lubelskie,22.521,50.393
2003,chemia,Szadek,łódzkie,18.971,51.694
2003,chemia,Sanok,podkarpackie,22.206,49.555
2003,geografia,Besko,podkarpackie,21.949,49.579
2003,astronomia,Krosno,podkarpackie,21.766,49.682
2003,biologia,Dretyń,pomorskie,16.974,54.122
2003,informatyka,Łódź,łódzkie,19.456,51.759
2003,geografia,Tychy,śląskie,19.020,50.122
2003,muzyka,Wrocław,dolnośląskie,17.101,51.109
2003,muzyka,Warszawa,mazowieckie,21.003,52.238
2003,humanistyka,Gdańsk,pomorskie,18.611,54.387
2003,nauki społeczne,Warszawa,mazowieckie,21.058,52.227
2003,humanistyka,Warszawa,mazowieckie,20.952,52.273
2003,chemia,Skierniewice,łódzkie,20.158,51.955
2003,muzyka,Trzcinica,podkarpackie,21.416,49.743
2003,humanistyka,Starzyno,pomorskie,18.263,54.756
2003,matematyka,Łódź,łódzkie,19.456,51.759
2003,chemia,Warszawa,mazowieckie,21.180,52.190
2003,matematyka,Warszawa,mazowieckie,21.058,52.227
2003,biologia,Szamocin,wielkopolskie,17.166,53.046
2003,chemia,Oświęcim,małopolskie,19.210,50.034
2003,humanistyka,Włoszczowa,świętokrzyskie,19.936,50.831
2003,biologia,Legnica,dolnośląskie,16.155,51.207
2003,geografia,Dwikozy,świętokrzyskie,21.772,50.760
2003,muzyka,Gdańsk,pomorskie,18.611,54.387
2003,matematyka,Zabrze,śląskie,18.786,50.325
2003,geografia,Suwałki,podlaskie,22.931,54.112
2003,humanistyka,Brzeźnica,małopolskie,19.632,49.950
2003,matematyka,Wolbórz,łódzkie,19.831,51.502
2003,matematyka,Kielce,świętokrzyskie,20.639,50.842
2003,informatyka,Katowice,śląskie,19.023,50.276
2003,geografia,Rzeszów,podkarpackie,22.058,50.032
2003,informatyka,Piotrków Trybunalski,łódzkie,19.703,51.405
2003,informatyka,Włoszakowice,wielkopolskie,16.356,51.957
2003,plastyka,Siemianowice Śląskie,śląskie,19.030,50.326
2003,biologia,Warszawa,mazowieckie,21.146,52.238
2003,muzyka,Kraków,małopolskie,19.943,50.062
2003,biologia,Moskorzew,świętokrzyskie,19.946,50.646
2003,informatyka,Rzeszów,podkarpackie,22.058,50.032
2003,matematyka,Łaziska Górne,śląskie,18.840,50.149
2003,matematyka,Wolsztyn,wielkopolskie,16.159,52.083
2003,geografia,Szczecin,zachodniopomorskie,14.667,53.377
2003,filozofia,Łuków,lubelskie,22.383,51.927
2003,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2003,biologia,Stalowa Wola,podkarpackie,22.054,50.583
2003,matematyka,Kraków,małopolskie,19.943,50.062
2003,matematyka,Kraków,małopolskie,19.883,50.074
2003,muzyka,Poznań,wielkopolskie,16.925,52.433
2003,biologia,Władysławów,śląskie,18.971,50.982
2003,muzyka,Gdynia,pomorskie,18.509,54.526
2003,fizyka,Radom,mazowieckie,21.147,51.403
2003,historia,Częstochowa,śląskie,19.120,50.812
2003,chemia,Łódź,łódzkie,19.452,51.801
2003,historia,Lublin,lubelskie,22.543,51.261
2003,matematyka,Brześć Kujawski,kujawsko-pomorskie,18.895,52.631
2003,muzyka,Limanowa,małopolskie,20.422,49.706
2003,muzyka,Tymbark,małopolskie,20.317,49.737
2003,humanistyka,Kraków,małopolskie,19.943,50.062
2003,humanistyka,Karniowice,małopolskie,19.520,50.163
2003,matematyka,Skałągi,opolskie,18.115,51.079
2003,muzyka,Przemyśl,podkarpackie,22.768,49.784
2003,biologia,Santok,lubuskie,15.405,52.743
2003,fizyka,Białystok,podlaskie,23.144,53.112
2003,humanistyka,Szczecin,zachodniopomorskie,14.667,53.377
2003,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2003,chemia,Szczecin-Mierzyn,zachodniopomorskie,14.454,53.431
2003,astronomia,Garbów,lubelskie,22.346,51.370
2003,matematyka,Podkowa Leśna,mazowieckie,20.727,52.120
2003,biologia,Bieruń,śląskie,19.178,50.076
2003,plastyka,Warszawa,mazowieckie,21.058,52.227
2003,matematyka,Gdynia,pomorskie,18.509,54.526
2003,matematyka,Małomice,lubuskie,15.420,51.545
2003,historia,Gryfice,zachodniopomorskie,15.200,53.917
2003,matematyka,Więcbork,kujawsko-pomorskie,17.477,53.344
2003,astronomia,Piekary Śląskie,śląskie,18.927,50.379
2003,informatyka,Michałowice,małopolskie,20.011,50.161
2003,matematyka,Sosnowiec,śląskie,19.176,50.267
2003,matematyka,Lipno,kujawsko-pomorskie,19.159,52.809
2003,fizyka,Gliwice,śląskie,18.671,50.294
2003,biologia,Szczecin,zachodniopomorskie,14.590,53.469
2003,plastyka,Częstochowa,śląskie,19.120,50.812
2003,humanistyka,Nowy Sącz,małopolskie,20.715,49.617
2003,matematyka,Siedlce,mazowieckie,22.305,52.156
2003,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,geografia,Poznań,wielkopolskie,16.899,52.413
2003,matematyka,Gliwice,śląskie,18.671,50.294
2003,humanistyka,Ulanów,podkarpackie,22.306,50.502
2003,chemia,Mielec,podkarpackie,21.424,50.287
2003,historia,Koszalin,zachodniopomorskie,16.226,54.187
2003,biologia,Limanowa,małopolskie,20.422,49.706
2003,matematyka,Warszawa,mazowieckie,20.952,52.273
2003,matematyka,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2003,humanistyka,Zambrów,podlaskie,22.241,52.985
2003,plastyka,Ligota,śląskie,18.957,49.880
2003,fizyka,Dywity,warmińsko-mazurskie,20.488,53.894
2003,informatyka,Wolbrom,małopolskie,19.743,50.391
2003,muzyka,Pruszków,mazowieckie,20.823,52.158
2003,humanistyka,Częstochowa,śląskie,19.120,50.812
2003,chemia,Sochaczew,mazowieckie,20.295,52.263
2003,muzyka,Jelenia Góra,dolnośląskie,15.719,50.904
2003,humanistyka,Poznań,wielkopolskie,16.925,52.433
2003,matematyka,Bolków,dolnośląskie,16.045,50.934
2003,humanistyka,Janów Lubelski,lubelskie,22.425,50.663
2003,humanistyka,Warszawa,mazowieckie,21.058,52.227
2003,matematyka,Sieradz,łódzkie,18.730,51.596
2003,historia,Nowy Sącz,małopolskie,20.715,49.617
2003,muzyka,Warszawa,mazowieckie,21.003,52.238
2003,humanistyka,Gliwice,śląskie,18.671,50.294
2003,informatyka,Dębica,podkarpackie,21.412,50.052
2003,muzyka,Radom,mazowieckie,21.147,51.403
2003,humanistyka,Gdańsk,pomorskie,18.611,54.387
2003,fizyka,Piotrków Trybunalski,łódzkie,19.703,51.405
2003,plastyka,Nowy Sącz,małopolskie,20.715,49.617
2003,muzyka,Wysoka,wielkopolskie,17.084,53.181
2003,historia,Wejherowo,pomorskie,18.233,54.600
2003,matematyka,Warszawa,mazowieckie,21.180,52.190
2003,humanistyka,Legnickie Pole,dolnośląskie,16.242,51.163
2003,muzyka,Gdańsk,pomorskie,18.611,54.387
2003,informatyka,Gliwice,śląskie,18.671,50.294
2003,muzyka,Katowice,śląskie,19.023,50.276
2003,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2003,muzyka,Wadowice,małopolskie,19.507,49.866
2003,matematyka,Międzyrzecz,lubuskie,15.554,52.471
2003,balet,Gdynia,pomorskie,18.509,54.526
2003,matematyka,Jawor,dolnośląskie,16.186,51.055
2003,matematyka,Kępno,wielkopolskie,18.000,51.330
2003,matematyka,Wrocław,dolnośląskie,17.101,51.109
2003,muzyka,Kraków,małopolskie,19.943,50.062
2003,matematyka,Szczecin,zachodniopomorskie,14.590,53.469
2003,astronomia,Garbów,lubelskie,22.346,51.370
2003,fizyka,Iwkowa,małopolskie,20.590,49.817
2003,chemia,Chorzów,śląskie,18.955,50.297
2003,matematyka,Dębno,małopolskie,20.185,49.474
2003,fizyka,Warszawa,mazowieckie,20.952,52.273
2003,plastyka,Warszawa,mazowieckie,21.146,52.238
2003,fizyka,Łódź,łódzkie,19.452,51.801
2003,humanistyka,Łódź,łódzkie,19.456,51.759
2003,matematyka,Kielce,świętokrzyskie,20.639,50.842
2003,geografia,Szczecin,zachodniopomorskie,14.590,53.469
2003,muzyka,Konopiska,śląskie,18.993,50.725
2003,biologia,Baczyna,lubuskie,15.094,52.762
2003,matematyka,Porąbka,śląskie,19.244,49.821
2003,chemia,Kielce,świętokrzyskie,20.639,50.842
2003,plastyka,Zabrze,śląskie,18.786,50.325
2003,muzyka,Szczecin,zachodniopomorskie,14.590,53.469
2003,historia,Lublin,lubelskie,22.543,51.261
2003,matematyka,Kraków,małopolskie,19.883,50.074
2003,humanistyka,Katowice,śląskie,19.023,50.276
2003,plastyka,Bielsko-Biała,śląskie,19.058,49.822
2003,matematyka,Warszawa,mazowieckie,20.952,52.273
2003,historia,Lublin,lubelskie,22.543,51.261
2003,muzyka,Janów Lubelski,lubelskie,22.425,50.663
2003,matematyka,Gdów,małopolskie,20.235,49.917
2003,humanistyka,Grzmiąca,zachodniopomorskie,16.444,53.851
2003,biologia,Dobroń,łódzkie,19.247,51.637
2003,humanistyka,Rzeszów,podkarpackie,22.058,50.032
2003,biologia,Wałcz,zachodniopomorskie,16.475,53.273
2003,historia,Gdańsk,pomorskie,18.611,54.387
2003,plastyka,Biecz,podkarpackie,21.252,49.738
2003,humanistyka,Lublin,lubelskie,22.543,51.261
2003,historia,Tarczyn Kopana,mazowieckie,20.823,51.973
2003,balet,Gdańsk,pomorskie,18.611,54.387
2003,chemia,Szczecin,zachodniopomorskie,14.590,53.469
2003,plastyka,Piątek,łódzkie,19.492,52.045
2003,historia,Smardzew,łódzkie,19.490,51.880
2003,matematyka,Kołobrzeg,zachodniopomorskie,15.583,54.176
2003,chemia,Sochaczew,mazowieckie,20.295,52.263
2003,biologia,Szczecin,zachodniopomorskie,14.667,53.377
2003,chemia,Brzeziny,łódzkie,19.708,51.787
2003,matematyka,Poznań,wielkopolskie,16.925,52.433
2003,muzyka,Mszana Dolna,małopolskie,20.074,49.680
2003,informatyka,Police,zachodniopomorskie,14.559,53.510
2003,humanistyka,Włoszakowice,wielkopolskie,16.356,51.957
2003,matematyka,Inowłódz,łódzkie,20.181,51.539
2003,muzyka,Janów Lubelski,lubelskie,22.425,50.663
2003,muzyka,Gdańsk,pomorskie,18.611,54.387
2003,matematyka,Kłodzko,dolnośląskie,16.667,50.436
2003,matematyka,Wrocław,dolnośląskie,17.002,51.085
2003,muzyka,NJ-07016 Cranford,,0.000,0.000
2003,biologia,Łódź,łódzkie,19.452,51.801
2003,historia,Ełk,,22.361,53.846
2003,muzyka,Przemyśl,podkarpackie,22.768,49.784
2003,matematyka,Kowalewo Pomorskie,kujawsko-pomorskie,18.928,53.160
2003,plastyka,Włocławek,kujawsko-pomorskie,19.068,52.648
2003,muzyka,Gdańsk,pomorskie,18.611,54.387
2003,matematyka,Starokrzepice,śląskie,18.670,50.946
2003,humanistyka,Jawor,dolnośląskie,16.186,51.055
2003,chemia,Sanok,podkarpackie,22.206,49.555
2003,fizyka,Piasek,śląskie,18.927,50.014
2003,muzyka,Gdańsk- Jasień,pomorskie,18.548,54.340
2003,matematyka,Stalowa Wola,podkarpackie,22.054,50.583
2003,chemia,Gdynia,pomorskie,18.509,54.526
2003,matematyka,Włocławek,kujawsko-pomorskie,19.068,52.648
2003,matematyka,Paszkówka,małopolskie,19.668,49.937
2003,muzyka,Poznań,wielkopolskie,16.899,52.413
2003,informatyka,Kłobuck,śląskie,18.957,50.903
2003,matematyka,Sierpc,mazowieckie,19.677,52.855
2003,biologia,Ożarów,świętokrzyskie,21.693,50.852
2003,matematyka,Wrocław,dolnośląskie,17.101,51.109
